SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,Owned,Wanted,QtyOwned
22508,"1755","1","Duplo","","1994","Medium Bulk Bucket",2,60,,,,,,"No","No",0
22509,"1757","1","Duplo","","1994","Large Bulk Bucket",,,,,,,,"No","No",0
577,"1775","1","Town","Special","1994","Aircraft",3,158,,,,,"http://images.brickset.com/sets/images/1775-1.jpg","No","No",0
588,"1790","1","Town","Leisure","1994","Shark Fisherman",1,19,,,,,"http://images.brickset.com/sets/images/1790-1.jpg","No","No",0
589,"1791","1","Town","Leisure","1994","Windsurfer & Van",1,70,,,,,"http://images.brickset.com/sets/images/1791-1.jpg","No","No",0
590,"1792","1","Town","Boats","1994","Pleasure Cruiser",1,66,,,,,"http://images.brickset.com/sets/images/1792-1.jpg","No","No",0
592,"1794","1","Castle","Dragon Knights","1994","Dragon Master Chariot",1,36,,,,,"http://images.brickset.com/sets/images/1794-1.jpg","No","No",0
593,"1795","1","Pirates","Imperial Guards","1994","Imperial Cannon",1,36,,,,,"http://images.brickset.com/sets/images/1795-1.jpg","No","No",0
596,"1798","1","Basic","Supplementaries","1994","Building Table",,3,,49.5,,,,"No","No",0
630,"1865","1","Basic","","1994","Airliner",,28,,,,,"http://images.brickset.com/sets/images/1865-1.jpg","No","No",0
632,"1871","1","Pirates","","1994","Pirates Cannon",1,16,,,,,"http://images.brickset.com/sets/images/1871-1.jpg","No","No",0
633,"1872","1","Pirates","","1994","Soldiers Forge",2,28,,,,,"http://images.brickset.com/sets/images/1872-1.jpg","No","No",0
634,"1873","1","Pirates","","1994","Pirates Treasure",1,45,,,,,"http://images.brickset.com/sets/images/1873-1.jpg","No","No",0
22510,"1900","2","Assorted","Bonus/Value Pack","1994","Special Bonus Pack",,88,,,,,,"No","No",0
22511,"1904","1","Duplo","","1994","Bulk Box",,,,,,,,"No","No",0
656,"1906","1","Castle","Dragon Knights","1994","Majisto's Tower",3,195,,20,,,"http://images.brickset.com/sets/images/1906-1.jpg","No","No",0
6352,"1922","1","Duplo","","1994","Duplo Bucket",1,50,,,,,"http://images.brickset.com/sets/images/1922-1.jpg","No","No",0
22512,"1935","1","Duplo","","1994","Robbin Rabbit Building Set",,,,,,,,"No","No",0
8426,"1945","1","Duplo","","1994","Playmates building set",,,,,,,"http://images.brickset.com/sets/images/1945-1.jpg","No","No",0
867,"2317","1","Duplo","","1994","Police Building Set",1,11,,,,,,"No","No",0
871,"2327","1","Duplo","","1994","Supplementary Set",1,19,,,,,,"No","No",0
877,"2337","1","Duplo","","1994","Rover's Building Set",,32,,,,,,"No","No",0
884,"2347","1","Duplo","","1994","Barnaby Bear's Building Set",,41,,,,,,"No","No",0
22513,"2352","1","Duplo","","1994","Giraffe Bucket",,,,,,,,"No","No",0
22514,"2359","1","Duplo","","1994","Elephant Bucket",4,46,,,,,,"No","No",0
900,"2380","1","Duplo","","1994","Panda's Building Bonanza",2,78,,,,,,"No","No",0
905,"2390","1","Duplo","","1994","Maxi Building Bucket",2,27,,,,,,"No","No",0
